"","n","var_CV","yield","season_length","rain_prob","strong_rain_prob","storm_prob","frost_prob","chill_requirement","output_1","output_2","output_3","output_4","output_5","output_6","output_7","output_8","output_9","output_10","output_11","output_12"
"8610",1,0.0304193889253337,96.8064125772587,80.0896453238008,0.264750894760121,0.0754049714556474,0.0863341248337955,0.35106477676206,0.876822447153327,56.7979184539456,60,22,95,90,-4,130,130,-5,80,70,-8
"8611",1,0.00588668592424505,94.4309224762397,74.3034882144589,0.358171919123411,0.062177700286369,0.0804787165569351,0.354113602512322,0.691432794658134,39.4321584835208,45,14,-10,-15,9,140,140,-1,70,70,7
"8612",1,0.0133974127619859,93.94189063629,77.4353559220913,0.197067786095112,0.0521752442978744,0.0786037652593413,0.18138447617622,0.69726947697871,93.9384426586898,95,21,-45,-40,4,10,10,-1,55,55,1
"8613",1,0.0401323135166002,92.1991005577325,75.9561378005294,0.426393733794105,0.087266986854456,0.0790381549561609,0.250991533323173,0.808189077141184,202.180265453378,210,15,-30,-35,6,55,50,-1,-95,-95,4
"8614",1,0.0143011461325259,97.111258174434,78.2011355316086,0.196614014874019,0.0613892558945,0.0587314343474382,0.343434325770812,0.654177330847119,102.106833711512,100,20,-5,0,8,-50,-55,-2,60,65,4
"8615",1,0.0313780689565819,88.1582818841773,75.8334605753753,0.193941128287725,0.0732844229644076,0.0699035101935063,0.245500631942209,0.688633312069892,243.145784421402,255,17,-235,-245,4,-180,-185,4,-170,-175,5
"8616",1,0.020862739466588,99.5575406828796,80.9420551821403,0.352694067661738,0.0846979693560532,0.0928938298908144,0.403624693127904,0.676222444508708,139.522605828949,140,22,-20,-20,1,110,105,-4,-15,-15,3
"8617",1,0.038994000234038,95.4364736417469,73.5481601834578,0.364685669708033,0.0946189995397461,0.074207965158556,0.209781356842188,0.604643425296304,100.404018653374,105,22,25,20,-5,40,40,-2,5,0,-1
"8618",1,0.0134972548961984,97.9148699871035,83.229894579342,0.191210094537981,0.0756301561656259,0.0526861942089758,0.29517483114101,0.7420863880741,117.905687510859,120,22,-30,-30,1,135,135,-3,40,35,0
"8619",1,0.0460922428555991,93.5123740047954,67.8768935786811,0.162177094411072,0.0506241133989073,0.0879698613808402,0.351884235342777,0.921170742004839,183.478270853672,190,14,-70,-70,10,20,20,-1,-125,-130,9
"8620",1,0.0212358499959136,98.0790367451627,72.7500566362463,0.353455088141583,0.0798641832759863,0.0719545772649324,0.374330025328163,0.652260077990036,83.0424384356249,85,15,60,55,2,100,90,0,25,25,6
"8621",1,0.00937671351135979,97.2449660701372,76.5442841394553,0.309926343393919,0.0771128970274621,0.0905883458748831,0.282652311140901,0.559419539229409,-7.76642209080865,-5,29,125,125,-11,150,150,-11,40,40,-7
"8622",1,0.0301317290520359,95.7017620698784,73.8956447913207,0.148533019137934,0.074151864666801,0.0797677607035779,0.204604308701235,0.67653562347968,75.7123635434357,80,22,-35,-35,-3,-10,-10,-5,100,100,-7
"8623",1,0.0328709911642894,97.7501698056749,73.3972134784551,0.268045833040946,0.094196391734221,0.0861284548276146,0.259833275692879,0.818332476414892,212.722994826023,210,17,-165,-165,7,-135,-135,0,-170,-165,3
"8624",1,0.0432444443711885,93.5171349618246,77.3475356846669,0.325862670342617,0.0905497240672222,0.0562505637437209,0.407434626924099,0.625033629833322,128.444480162741,135,24,-25,-25,-6,90,90,-4,-80,-80,-2
"8625",1,0.0202266766729313,99.2734405369664,72.3850242374803,0.0603774372381176,0.0605564584910268,0.0862628223402936,0.176308112680254,0.611576714733642,214.273796893384,210,15,-205,-200,1,-90,-90,6,-65,-70,7
"8626",1,0.0430838861693202,92.0078765808503,72.0743611770411,0.0499351822153115,0.0812759836680381,0.0604617630294393,0.24185467677151,0.977031551181264,222.058636439645,230,13,-170,-170,14,-15,-15,0,-215,-220,7
"8627",1,0.03293770609479,97.3254404566847,74.31652938926,0.13105571688109,0.072592163420262,0.0734425036813968,0.294929115820257,0.773067823847123,92.285797459831,95,22,-30,-30,-1,145,145,-11,-20,-20,-4
"8628",1,0.0349777746988611,89.4181232001918,77.0637090874709,0.29329598334439,0.0647875068637297,0.0607512995104465,0.317851203704366,0.927745279543306,179.428486390421,185,17,-5,-5,-1,-110,-110,0,-95,-95,1
"8629",1,0.0282228299194845,94.7765114992104,71.2654699996103,0.203175430116565,0.0643601400766812,0.0881632604792518,0.304002299024638,0.776167733202183,149.743677575174,155,13,-90,-90,7,-75,-80,3,-20,-25,5
"8630",1,0.0243576467498143,96.7496142165355,75.2986397281097,0.43912967099227,0.0699700705589387,0.0654662168543578,0.289607141584386,0.698771075104515,216.729589021528,215,17,-35,-30,4,-125,-120,-4,-130,-130,5
"8631",1,0.00890796221416912,97.1192239253234,76.542054559381,0.221232804355978,0.124657327367468,0.0721690438017566,0.395522015753274,0.821103179558368,187.110550833286,185,11,-120,-115,11,-175,-175,12,10,15,12
"8632",1,0.0125235206545512,93.1993093586163,74.0690145534423,0.305200080636325,0.0873237195372202,0.0557424418457133,0.333361296431505,0.685653617982372,108.175029679816,115,20,15,15,-6,-15,-20,-3,75,70,-3
"8633",1,0.0190350566440212,94.6953771026066,75.6200993622307,0.224047400318066,0.0603614772189245,0.100894673215765,0.251630131931053,0.926979850243145,164.723354513072,165,13,-45,-45,3,-20,-20,2,0,0,3
"8634",1,0.0216506847687257,90.281601024321,73.4474705940658,0.249183060984491,0.103288676476345,0.0692150164301999,0.2714079391156,0.70616629232929,140.268876442135,145,13,-75,-70,13,-45,-45,8,50,50,6
"8635",1,0.0401064328795323,95.0825724324712,77.2351368101073,0.461536911874868,0.0907976414740436,0.0717387569762902,0.290207584287424,0.797943364352251,65.03644684763,65,20,25,25,4,150,155,-4,60,65,2
"8636",1,0.0363131511400152,96.0843186827402,72.2092659525058,0.0996199874993853,0.058115910974829,0.0769365155751209,0.282314796667913,0.800401141839724,71.0632803881771,75,25,40,40,-3,145,145,-6,80,80,-12
"8637",1,0.023969418839101,93.7499391386155,77.1271198188606,0.188354676763004,0.0901581556380749,0.0678279709973557,0.329319881478184,0.918454842012989,148.784426031238,150,12,-60,-55,10,-70,-70,8,-160,-155,11
"8638",1,0.0384280434414544,91.9413568778027,71.3732868083218,0.255592599144585,0.0811781153987444,0.0719952410167082,0.250209558744105,0.791640170754891,46.8880636365992,55,22,25,20,-1,40,40,-1,30,25,-4
"8639",1,0.0401380601916733,91.9079452042151,70.1474847979272,0.086367444800668,0.058645947677779,0.0991843671361216,0.321484818383981,0.544296969708403,21.9456529888116,30,22,-35,-35,-5,190,190,-5,35,35,1
"8640",1,0.0409844979918656,97.2117964488997,76.1101367233515,0.30149285309025,0.0853505209216051,0.0703070854872391,0.316462818943148,0.672272777063406,82.2280544398997,80,16,-115,-115,11,-80,-80,7,20,20,7
"8641",1,0.0252650197104125,93.8485728133269,74.3320505616852,0.338239950865519,0.064422745382195,0.0825406530694291,0.281215538428616,0.651206902831103,178.843665951014,185,13,-115,-115,11,30,25,2,-110,-110,6
"8642",1,0.0200205481822096,97.8591744566186,74.7189947940694,0.314980115185054,0.072225188737111,0.0687104520112469,0.354524883566988,0.705608402501019,77.8367291944741,80,18,-15,-15,2,-15,-15,6,-30,-35,6
"8643",1,0.0370159356049796,93.5082561923483,76.5772521657963,0.180058318801409,0.060606121488152,0.0768706155001446,0.331055942249447,0.697388229902616,108.506027442339,115,22,0,-5,2,55,50,-8,-110,-115,2
"8644",1,0.0221278216848206,92.2767195772396,80.0386264741719,0.154383089633677,0.0646996429195157,0.0437626036690212,0.298163836250081,0.701748244705464,167.260759328735,170,20,15,20,-1,-35,-30,0,-65,-60,-2
"8645",1,0.0379921542316348,90.8605520011738,75.7122788251471,0.0761120204072678,0.0766542783691577,0.0704897301982884,0.325674173540253,0.767506341606047,245.870147889474,250,16,-195,-200,7,-140,-140,-2,-190,-185,8
"8646",1,0.0363035989941675,91.5879594901655,75.993451481837,0.325607545526117,0.0678820830489299,0.0791131512646067,0.30976069975469,0.759427347145085,126.537464273481,135,22,-65,-70,4,75,75,-7,-65,-70,-4
"8647",1,0.0312520503544612,93.8352464779158,74.2181163859109,0.550707496644626,0.0737600226526403,0.0974863852484504,0.414066642715345,0.771494620329971,178.836124473617,185,19,-140,-140,6,-10,-20,-4,120,115,-6
"8648",1,0.0270790586946041,92.290435221794,71.0143896556738,0.290075550904158,0.077886198828159,0.094925427829322,0.387523243261074,0.636395617692045,192.271801930074,195,15,-180,-180,3,10,15,0,10,15,5
"8649",1,0.0212905550599364,99.3775563394863,73.9349107409862,0.20497579788456,0.059329415626892,0.0638649640087106,0.307340709402373,0.764752436786952,64.385297988253,60,18,-10,-10,5,60,60,-3,-15,-10,7
"8650",1,0.0252934630421069,100.704547145234,68.2356486289167,0.106082517411754,0.0763494086429472,0.0553354215438873,0.234356303484061,0.735266669282638,200.746397432245,200,15,-105,-105,4,-15,-25,-2,-95,-95,3
"8651",1,0.0217516510139357,98.0295381350614,77.2081531576231,0.478329681302809,0.090726661895699,0.0791718915760328,0.33927518674688,0.668586345152555,73.0097989605807,70,16,5,10,6,145,150,1,-15,-15,5
"8652",1,0.0377036278968842,93.7504296864986,72.8854675832407,0.284700240487044,0.0901057000284135,0.0974909553233304,0.28930760078369,0.661177974539726,208.783777228557,210,21,-275,-270,3,-15,-10,-10,-110,-115,-4
"8653",1,0.0130671808543219,93.7030393323746,75.7157642824701,0.393300572822465,0.0778974799878311,0.0832597945661455,0.207502293437708,0.845061336645753,148.691106589191,155,19,-120,-125,-3,-10,-15,4,55,50,2
"8654",1,0.00675613402212915,95.0039612749863,76.2301252185424,0.188761110741772,0.0977968071707159,0.0638350653023539,0.225210502738123,0.692378543627713,165.007580754724,170,16,-145,-145,4,-5,-5,6,-25,-30,7
"8655",1,0.027278329996172,93.2262049476614,78.2504539860737,0.0360919783602393,0.0965656200490164,0.0867726335089837,0.383622300857692,0.992080863794431,93.1892157126484,100,19,-40,-40,7,-20,-20,9,-50,-50,5
"8656",1,0.0508711459091883,97.2525981213292,73.2104080232021,0.310588654274049,0.0733307213196732,0.0511279480186091,0.351158715678735,0.922397832885241,72.239637964762,75,18,0,0,6,115,115,-3,40,30,4
"8657",1,0.0427759280224526,90.9274114735013,73.8164559414304,0.157588816158181,0.0757090402081306,0.0748855089953971,0.332679591907039,0.716872413392442,105.906586065342,110,19,1.4210854715202e-14,5,2,140,135,-1,-90,-90,0
"8658",1,0.0363738871132302,91.8291527729232,76.4986449960508,0.109901202635758,0.047353550351732,0.0785500731922278,0.306139741826254,0.743632677110831,241.852938075865,250,13,-110,-110,5,-110,-115,5,-30,-35,3
"8659",1,0.0117950155854464,97.2972124358893,80.3162828935956,0.383056210318257,0.0658768869306726,0.05060286020478,0.258284953616434,0.85864377899649,157.30656833976,160,17,-90,-95,2,-15,-15,3,-105,-110,-1
"8660",1,0.0391144465981737,100.15786211584,69.8855614809197,0.323732147335625,0.0762422012434487,0.0721247685883334,0.232874486236732,0.587857421741189,170.173972431069,170,17,-105,-105,9,-25,-30,-2,-190,-190,1
"8661",1,0.0394864253416147,93.6450964752984,72.7186635206969,0.0710993596555878,0.0543077899220723,0.087818785858671,0.244639226886803,0.744110516940091,128.60306780401,130,13,-105,-100,11,15,15,2,-20,-15,14
"8662",1,0.028101076911921,96.4201593693845,73.5054852746876,0.428809113128598,0.0541350756657793,0.0886217236791911,0.280175228434253,0.784739013462046,336.436147551966,340,12,-205,-205,3,-275,-280,10,-195,-195,9
"8663",1,0.0348208458439154,96.1189123278069,78.4792204475245,0.176376969724072,0.0673538004131723,0.078706180593771,0.23243168393766,0.740262470534464,106.074861091007,110,17,-185,-185,11,120,115,0,-50,-55,5
"8664",1,0.0376992651120443,92.6205241435256,73.1381535853406,0.262421829448564,0.05894465621303,0.0620044172355369,0.250178237246768,0.811879814901004,147.659695269954,155,16,-55,-55,7,-70,-75,-1,-5,-5,3
"8665",1,0.038977118168047,99.6964333073124,76.208604200191,0.245061591270844,0.0666519141019493,0.0978543072019174,0.301062050707083,0.878767141671261,274.679082170036,275,16,-185,-185,-1,-150,-155,-1,-50,-50,2
"8666",1,0.0184520365607843,96.6165406475876,73.0592721665226,0.447909988808831,0.085414595435653,0.0657012571513347,0.192172326435017,0.881430155519479,131.575737660136,135,13,-85,-85,7,40,35,1,-165,-175,9
"8667",1,0.0252964903720051,93.8663932904836,81.7474873043136,0.471840641710212,0.0572679410647294,0.0639611442873657,0.376135033697376,0.742064415544357,183.869921909803,190,14,-30,-30,10,-65,-70,3,-95,-95,5
"8668",1,0.0285076780197355,98.4383123339223,76.8438442100599,0.385219758232399,0.0821741317192189,0.0546021288048054,0.31001976985419,0.742713908164701,98.4440668455619,95,20,35,35,3,135,135,-10,15,15,3
"8669",1,0.0135327028722767,93.7899054464735,80.7666809668203,0.168949097590305,0.0697402842696964,0.0636936456703182,0.396110306020692,0.704426105705008,143.79599447394,150,19,-75,-75,3,-35,-35,-2,-45,-45,3
"8670",1,0.0352490805358751,87.2176092979958,70.9133315807004,0.314978376347929,0.0564759827459647,0.0593769492776685,0.351435044875148,0.900720922280341,157.205714940782,170,15,-125,-130,3,50,50,-3,-35,-35,-5
"8671",1,0.0284119102745748,101.367149301371,74.7687158271195,0.123699231177238,0.0552784707412694,0.0828005486790914,0.341876849858222,0.81958115680756,121.379053452945,120,18,25,20,-2,70,65,-5,-20,-20,3
"8672",1,0.0351738779449921,94.496689974064,75.3619174292077,0.203627382036828,0.0758602337972959,0.0950302467653387,0.312508621610645,0.807944537552116,104.507266384157,110,14,-5,-10,9,50,50,-1,55,55,6
"8673",1,0.0272096213540356,97.6101652052849,72.6760310576987,0.553980319085303,0.0820607371931656,0.0333175272202521,0.281460850420413,0.872947445019669,167.649066530432,170,14,-130,-130,3,-35,-40,4,-125,-125,9
"8674",1,0.0420922417549189,95.8755176164405,80.2326211933113,0.228123699503194,0.0593765782654749,0.0846380726972443,0.307812950286916,0.69604046290882,220.88626028348,225,19,-140,-140,3,-100,-110,0,-90,-95,-3
"8675",1,0.0325640380104287,94.6931304554206,72.8776511905514,0.359473802087522,0.077343422981209,0.0839094794507244,0.27282537425966,0.603606399769631,194.688899186628,200,15,-160,-160,5,-55,-60,6,-190,-195,8
"8676",1,0.044249127871548,99.3166099248422,74.0521052382428,0.321982260450609,0.0862577481186261,0.104072932258447,0.320494761327365,0.741668916903345,204.329129834423,205,13,-130,-130,15,-35,-40,7,-80,-80,5
"8677",1,0.0467536635289358,89.9827773936433,76.824379161391,0.349889467728071,0.0864520473559167,0.058469835894898,0.352466144597081,0.71551012104808,180.081150902773,190,15,-285,-290,8,-30,-30,2,-90,-90,4
"8678",1,0.0353831241301902,96.753784492387,77.415252891468,0.384376130267993,0.0711377199608233,0.0792778504765037,0.287295511091513,0.775539614191421,56.727433797749,60,26,5,0,-1,65,60,-4,25,20,-1
"8679",1,0.0443887170971794,93.4733106003515,74.3575383972462,0.297359929153588,0.0555961689212331,0.0584408320252097,0.319272724431844,0.804722511148591,163.455929074062,170,14,-160,-160,8,-170,-175,8,-80,-90,4
"8680",1,0.0487212947147697,98.53686706784,79.2146807300707,0.136257409776783,0.0646469289460601,0.0740128292063028,0.241228230718243,0.660600466064301,98.5311240512691,100,17,0,-10,8,50,45,1,60,60,5
"8681",1,0.0389642310408716,90.0808537831376,72.9088006348432,0.267617862519365,0.0862964884665741,0.0685948954685486,0.374731527315994,0.873252627435223,135.055725763777,140,20,-150,-145,-2,60,65,-4,-45,-40,0
"8682",1,0.0467326512060687,94.9181920439955,77.1125450797726,0.419152419477403,0.0746104182402073,0.0686259903862505,0.384280500827171,0.645935519581961,249.88188533177,255,11,-115,-115,11,-255,-260,14,-245,-250,9
"8683",1,0.0287739089041545,95.0933521736929,75.2770479122995,0.391776695713472,0.0929008316463245,0.0630722306226186,0.212158061841313,0.659568055799826,40.1445992169307,45,19,145,145,-1,185,180,-1,75,70,-2
"8684",1,0.0359153052294316,97.2457111909381,73.9218549987383,0.414595420250935,0.0820571897039038,0.0775225806238045,0.28288131052469,0.697858893379668,117.258979242235,120,20,15,15,-2,30,20,0,105,100,-4
"8685",1,0.049029242356168,95.7203057597263,75.8543182497043,0.170539065969656,0.0686042357740569,0.0776113163819679,0.311503074702051,0.74595601759438,160.667793974214,165,18,-90,-95,3,-90,-95,0,-120,-125,-2
"8686",1,0.0146975483417868,92.8861501232963,75.9444862396908,0.0620616423878514,0.104391655502308,0.0814637066185411,0.305442636200762,0.735598060136539,127.873232162489,135,17,-140,-145,4,-50,-55,7,-30,-35,1
"8687",1,0.0387099209596476,97.0864247404433,78.2896472542335,0.278053298983851,0.0919094292583818,0.0592385242891867,0.41899882047576,0.822396792912217,182.098028324859,185,17,5,5,7,25,25,1,-25,-30,4
"8688",1,0.0286580112920423,94.87841760071,74.5636105819913,0.494631635111984,0.0613084198269761,0.0753586774707193,0.318753693923508,0.746198381173259,224.835283058444,230,16,-215,-220,11,-85,-90,1,-220,-225,3
"8689",1,0.0313428103467209,92.9544957257851,75.7780490214548,0.435454956537523,0.0671897062279868,0.0475777545088411,0.279517342103002,0.793868930776542,92.9765347823111,100,18,-85,-85,6,50,45,6,-15,-20,2
"8690",1,0.00797595294150533,96.7733791666721,72.325812848393,0.265645454308659,0.0779230750514312,0.0821170887211971,0.348125148488453,0.670653646659134,161.785939437206,165,13,-55,-55,4,-50,-55,2,-25,-25,5
"8691",1,0.0116810758156609,100.180451072628,67.4038875570457,0.687585755939977,0.0883902460830534,0.112606402772382,0.277927496653458,0.545944805175711,90.1653081355603,90,19,-15,-20,2,-110,-120,1,95,90,0
"8692",1,0.0204115730572213,93.7779542794473,75.0276814839535,0.487495895773878,0.106297498710364,0.0755910865215402,0.280300594580391,0.776694916835993,138.740001566544,140,16,30,30,2,10,15,-1,170,175,-1
"8693",1,0.0213839059755268,96.1119036551536,74.8102908430689,0.309532422916432,0.0673850820492587,0.0657224542610466,0.299485447236802,0.733406981747383,151.150139014181,150,16,-30,-30,2,-80,-85,4,-65,-60,2
"8694",1,0.024340583310866,93.2930836376173,74.9310806649845,0.45239721012266,0.101159409252334,0.0695160441997161,0.201350292250466,0.672012423531177,63.3047204996931,70,18,-25,-25,4,85,80,-7,25,20,3
"8695",1,0.0484161770609688,94.8889191899313,83.9949877722891,0.377741077388192,0.0645148886512585,0.0819019579466175,0.231325291827986,0.708824742941057,99.9286947819562,105,21,0,0,-1,225,220,-9,15,15,3
"8696",1,0.0223151134106455,94.5272002031656,75.4715791253274,0.229345356577419,0.0720590621533914,0.0822723459288384,0.370169790853771,0.681368011320713,144.518140661668,150,14,-55,-60,1,15,10,7,-140,-140,5
"8697",1,0.0443418519028161,88.5897119772458,76.7612476368362,0.151428228589058,0.0677803933359304,0.064948016525522,0.194692148130737,0.781290164684496,183.60650196818,195,19,-65,-65,0,0,0,1,-180,-180,8
"8698",1,0.0306362295025906,88.7066917743101,71.8294943493589,0.402497498206012,0.0815386264301762,0.0776915607985258,0.282462240980963,0.710049636796436,193.668334045074,205,16,-135,-135,7,-130,-135,2,-95,-100,5
"8699",1,0.019974468995831,98.391600920432,73.0020367832265,0.397236408268475,0.0753204485726919,0.0945754255311802,0.312964098960678,0.702566297992102,143.345797753624,140,19,-95,-95,-2,10,10,-4,-5,0,3
"8700",1,0.0303595993319812,89.2771037601259,75.5629058219454,0.418541455657672,0.081004450683068,0.0720531466612513,0.35558498537206,0.722715920681496,119.261909543772,130,19,-90,-90,5,-45,-50,-2,-90,-90,3
"8701",1,0.0285583992183808,94.2267330082688,76.2952692775803,0.268328937560103,0.0658527577325473,0.0690398319741993,0.286356143179192,0.90749879256882,179.267641677679,180,14,-40,-35,4,-55,-50,-1,-155,-150,6
"8702",1,0.0337106277405943,99.9880977231558,72.3952041945715,0.28811887601165,0.0431933920014826,0.0719642120661211,0.224139763511827,0.756712396709512,149.983580148039,150,12,-90,-90,14,-50,-55,1,15,10,6
"8703",1,0.0296289834072037,95.1735291084227,76.5366433806052,0.281010718552423,0.108455484965951,0.0840365941532335,0.196058393641027,0.704454333702752,210.184106298008,215,14,-220,-220,7,0,0,1,-55,-55,3
"8704",1,0.0130996361789753,92.8501065681611,76.1056029455287,0.303765081409325,0.101317901670268,0.0895204277459628,0.2494228380441,0.566691552035698,142.840737680922,150,13,-5,-10,1,5,5,8,-85,-85,8
"8705",1,0.0201954659911712,94.5383622057595,72.526509478632,0.319782690274391,0.0886425170130341,0.0822753950709326,0.30253162999924,0.722651487054839,219.554880169105,225,12,-165,-165,7,-110,-110,4,-125,-130,15
"8706",1,0.0214094465235982,96.0201191856412,77.4079881679393,0.409190755541404,0.0832883013265107,0.080450334656268,0.211097055126337,0.875307571755416,71.0132066399302,70,15,-90,-85,6,55,55,5,-35,-35,7
"8707",1,0.0175767788572112,98.1633849034576,77.6450295551452,0.326054258740117,0.0799194564387836,0.0718138010734218,0.209376282936489,0.677010940412701,63.137796328997,60,18,90,95,3,85,85,8,125,125,0
"8708",1,0.0320006432488959,99.2457972408931,78.7492991694003,0.300846399501898,0.0899525284036003,0.0573795178486907,0.249419905571953,0.910943502393327,114.228518771707,105,25,45,50,-9,35,45,-3,55,65,-4
"8709",1,0.0331930833217752,94.0651765983685,78.6967868861718,0.262232962240115,0.0829933344478642,0.0658136204487313,0.272351419887359,0.745973734842302,299.039225734372,305,17,-265,-265,8,-205,-210,0,-215,-215,6
"8710",1,0.0490608249542597,92.8298121293851,72.1076343854641,0.412162716799367,0.0576740375082399,0.0632230182796108,0.328508271711503,0.828878814144131,47.8486726673211,55,20,-5,-5,-2,30,30,0,-10,-10,1
"8711",1,0.00302684613825939,93.773038753983,75.1720466512775,0.384141873173437,0.1052047639789,0.0577545528366125,0.399028290781441,0.606355553426979,203.772732558119,210,20,-100,-105,-4,-5,-10,-7,-120,-125,5
"8712",1,0.0565727946143549,95.1661248607162,74.6716425671672,0.285060694542231,0.0840128687318424,0.0476992996715247,0.31484404806445,0.840925185789711,15.191316480404,20,20,130,130,-5,105,105,-4,55,55,0
"8713",1,0.0314955713576144,91.2884947512524,69.2353511724058,0.489366379202233,0.0546604096987759,0.0570331183989021,0.33449883472033,0.859773711157317,166.321577270326,175,16,-135,-135,5,15,10,1,-140,-140,4
"8714",1,0.0294794841624466,93.5593565307129,68.3852139985018,0.276330505453275,0.067466972783433,0.0912738644220542,0.298538225497891,0.82602905102845,103.537490111666,110,21,-85,-85,-3,65,60,-5,5,0,-10
"8715",1,0.0482701820551992,98.9273087112704,77.6577214537532,0.146382504206638,0.0745265861736457,0.0734538539158844,0.288865519141832,0.889071819182402,38.8838383576418,40,17,15,15,10,105,100,5,-35,-35,7
"8716",1,0.0372984990544174,95.0359950566706,70.5470667588381,0.223715907950215,0.0715840936402038,0.0580108669212162,0.245600918604225,0.74978874888608,129.982995989799,135,14,-140,-145,5,75,70,-1,-5.00000000000001,-10,4
"8717",1,0.0345624156125818,91.9069401400089,73.6839558762915,0.129044718938155,0.0710904647202626,0.0713740278863346,0.229655471622518,0.950421328485045,201.889796832535,205,17,-135,-135,10,-30,-30,1,-140,-140,4
"8718",1,0.0206983127237105,96.1793871396644,76.6664262860794,0.43564605147222,0.0720721899197306,0.0655629832839374,0.249966588973775,0.792535354638711,96.197186131842,100,18,110,100,0,95,95,-1,-70,-75,5
"8719",1,0.035902329460365,92.5616255610016,72.0835217481129,0.225630948684525,0.0955914264641367,0.0771277287148958,0.259787175359898,0.835844858268598,82.595843177478,85,19,55,60,0,185,190,-2,-5,0,0
"8720",1,0.0478726370379942,89.5032315919014,72.5539330231989,0.233067271533316,0.0483802669805239,0.0623811529163079,0.241620051451437,0.656807438550054,89.5308235152104,100,21,45,45,-4,120,115,-8,25,25,-6
"8721",1,0.0363021773341128,94.7792060259412,71.8360975338241,0.510522369384903,0.0719844181895424,0.0696835794236363,0.380281285740125,0.796303665550879,129.817197293832,135,17,5,0,3,30,20,-1,-45,-55,2
"8722",1,0.0238960054755267,95.9857584969563,84.1386671288367,0.242824825943909,0.0662355906141728,0.0845663121752837,0.348710490592806,0.749909841538739,120.938254518827,120,19,-45,-40,6,-170,-165,3,-140,-135,4
"8723",1,0.0376246124288915,97.6795974340457,66.7375404509686,0.217053398521267,0.0543471950499705,0.0719681954884592,0.254866292945242,0.854501419537914,142.649319073447,145,16,-20,-20,2,60,60,-5,-30,-30,2
"8724",1,0.0206695413219402,94.8955704149459,77.931144717879,0.201822099340794,0.0966602013057014,0.0784082656877986,0.131117532836138,0.889858626073792,119.877979793644,125,19,-95,-95,11,75,75,-2,-145,-145,1
"8725",1,0.0124090189401339,99.0036004623728,75.6123528665572,0.444509626565928,0.0565996737930072,0.0847470391174165,0.354732036376776,0.710441730194215,44.0027510784907,40,14,20,20,5,90,95,2,45,40,10
"8726",1,0.0357314190181622,93.687671285912,76.2399468620265,0.166926662521288,0.0575357468746155,0.076404788940192,0.350198536368622,0.673069076135842,88.6771402714046,90,20,-20,-15,-1,60,65,-5,-25,-20,0
"8727",1,0.0318089015179427,95.4148669070651,75.9976966585172,0.136466757232204,0.0571728764845122,0.0742308518180586,0.257761244090715,0.717604096448887,35.4276574326897,35,16,5,10,9,140,135,-1,60,65,7
"8728",1,0.0238784120295972,94.1320186137631,76.9596601324672,0.357031082473567,0.0863848586331544,0.0731405045563482,0.337302134864642,0.676455875098838,159.143324898304,160,19,-105,-100,7,-50,-50,0,-115,-115,-2
"8729",1,0.0228428807271276,96.3721852346723,76.9202959368159,0.320438085783151,0.0718371229257233,0.0812152289601766,0.405984461246885,0.747018126262055,181.378832324225,185,12,-190,-190,7,-145,-150,8,-85,-90,8
"8730",1,0.0243601201021514,93.7922743571326,73.5102049950712,0.434450704550652,0.0835174145757933,0.0638246718556338,0.362723875651674,0.718810823042195,168.775516515838,175,16,-125,-125,8,-125,-125,7,-80,-80,4
"8731",1,0.0239483238961386,87.7886622134408,75.4322991932335,0.314819758598848,0.0496327492334066,0.0597920481177815,0.367257925768745,0.863264157215198,107.800302946542,120,14,-30,-30,5,75,70,0,-35,-35,7
"8732",1,0.0402752373724882,95.5765610027213,72.2703669311139,0.419941990330056,0.0787824523970807,0.0825806449631779,0.254635305914957,0.678436518931801,220.569995927604,215,13,-100,-90,5,-35,-30,6,-170,-170,4
"8733",1,0.037679286387695,91.3150417190566,74.7581371393317,0.246077478051984,0.0744513700198369,0.057132464414066,0.254579756463969,0.665031577900862,71.3175397121546,80,18,-60,-60,2,-20,-25,2,-65,-70,4
"8734",1,0.0364871770691071,92.2692082378566,74.38457989779,0.191394023769639,0.0580367815933915,0.0777770120363889,0.336345323381586,0.821087370210079,162.283276567531,165,20,10,15,2,-75,-75,1,-120,-120,0
"8735",1,0.0302873820111861,90.2883580362381,79.828789146879,0.130898508825109,0.0822160508033663,0.0782425663708055,0.180305710535986,0.743616877859439,155.320286655388,165,16,-120,-120,10,95,95,4,-105,-105,9
"8736",1,0.0533999912998255,98.581403445817,74.1758390454129,0.277287414055303,0.0751847710569002,0.0726230868392726,0.269231707212863,0.630844108108714,208.667173788488,210,19,-145,-145,8,-55,-55,-1,-130,-135,-3
"8737",1,0.0413401875317548,94.8145007851135,77.1627961421063,0.240389710918845,0.0614987413761311,0.0883326050695849,0.417789039707088,0.723975167243528,89.8113564063228,95,16,145,145,-5,25,20,2,85,85,5
"8738",1,0.0124632981433279,95.2535432297437,73.2221041984161,0.465993688066725,0.0639127948901844,0.0856730873372431,0.338746248588549,0.521034532740215,230.262588732647,230,13,-225,-225,12,0,0,3,-130,-125,7
"8739",1,0.0313126873815953,99.0049918142528,79.2654678178279,0.345297995300332,0.0836685361188367,0.0731789677801653,0.352718337824087,0.632948836104185,149.004134952346,145,17,-75,-70,7,-40,-40,1,-10,-15,5
